w,DC,pitch,k
478.1559,0.66526765,455.4276,6296113.0
548.11035,0.33072436,404.77872,6284343.0
408.8533,0.7549705,453.58902,6276279.5
404.03372,0.7578721,453.58023,6300324.0
458.62476,0.4266757,372.54172,6284958.0
458.262,0.4337451,351.06158,6277871.5
581.3873,0.7639838,419.37396,6285147.5
538.2843,0.33331394,419.3371,6302113.5
455.53622,0.7526921,440.11728,6304497.5
511.3887,0.39477584,342.6938,6314756.0
580.01215,0.8026285,411.67996,6292480.5
425.6477,0.8216128,445.6326,7880149.5
543.97046,0.30712155,529.42145,7866868.5
446.8223,0.5251057,513.40234,7888154.0
426.3692,0.40842655,510.2822,5903026.0
521.0998,0.616066,499.2012,5902064.5
420.07175,0.38463807,521.7723,5903558.5
470.14847,0.5663228,523.8514,5936063.5
427.31323,0.4816008,475.75284,5905259.5
394.0445,0.47368088,514.29816,5901503.5
472.25443,0.42927206,447.2433,5889032.0
492.48886,0.36797637,482.577,5891623.5
442.7976,0.43520746,487.3653,5904905.5
468.34,0.69347614,487.8749,5902387.5
442.86176,0.434556,490.90134,5925092.0
467.07916,0.41501614,482.9152,5952349.0
474.97235,0.61782455,506.66318,5898455.5
436.45474,0.49727467,448.3047,5922509.0
402.4489,0.41320047,521.96783,5895091.5
444.84903,0.49721393,421.24924,5914311.5
501.4714,0.3962094,460.9259,5936363.0
389.88,0.46444583,518.3999,5897682.0
555.60095,0.42524016,293.53152,5940985.5
456.56973,0.38529235,497.66263,5894643.5
441.96716,0.38444918,508.2114,5899825.5
489.46176,0.42495614,451.50104,5958237.0
460.96237,0.5997882,514.9403,5893512.0
399.58658,0.5408313,475.00266,5881522.5
376.86072,0.4012858,541.061,5908122.0
454.85892,0.37686774,502.37003,5894026.0
409.63693,0.47571492,502.99738,5906226.5
410.42596,0.53341645,473.9062,5926087.5
463.4806,0.33738953,514.4715,5909104.0
443.0535,0.3974974,504.9279,5928274.0
467.84384,0.71673733,483.01083,5892973.5
516.99286,0.55717087,519.72626,5886376.5
465.06638,0.43570063,454.7712,5892181.5
441.89288,0.4765984,446.85043,5887765.5
374.95047,0.53219295,519.88464,5898487.5
434.15915,0.48050204,472.09714,5930002.5
474.42386,0.7192774,481.00375,5890720.0
502.43253,0.44002667,389.01514,5940663.5
435.87274,0.45803943,484.8273,5924616.0
497.14227,0.3303733,502.8218,5908381.5
401.58707,0.63619524,516.40924,5940170.5
466.03555,0.40526333,481.5525,5899282.0
432.5617,0.4806049,472.56564,5914910.5
404.8041,0.42002204,518.6344,5890726.0
425.1269,0.49242073,478.42856,5930924.0
476.19788,0.56537324,523.0074,5910262.5
486.74677,0.4325839,413.5321,5889823.5
429.03384,0.47754392,476.45718,5902434.5
438.10632,0.47385386,460.16183,5884742.5
372.6872,0.5311163,520.77606,5890919.5
492.23288,0.36901242,482.59036,5894734.0
401.68634,0.40033337,526.56635,5895890.0
471.0487,0.7131397,483.16837,5893380.5
459.81293,0.4759335,438.41968,5956542.0
477.04477,0.5482027,528.62354,5884500.5
441.4383,0.49711215,441.20966,5933838.0
500.90604,0.3654136,486.30695,5959458.5
473.43585,0.66589075,493.07922,5912059.5
437.51904,0.4651081,474.32434,5908487.0
459.6752,0.4247211,479.4484,5927124.5
525.1649,0.6264374,495.2909,5894494.5
390.76755,0.4027001,533.47284,5909861.5
489.90927,0.8654951,451.8006,5884230.5
488.21786,0.38115847,478.16974,5899003.5
505.6804,0.62268615,499.89523,5893161.5
456.29126,0.35420886,512.1257,5913404.5
439.41382,0.43221343,492.8891,5904763.0
460.69473,0.66833705,495.6022,5896356.5
468.56717,0.46539235,417.1653,5921221.5
556.3011,0.7310596,461.085,5883148.5
426.1799,0.4548227,497.93936,5950411.5
453.10468,0.40119678,494.91336,5908299.5
423.4034,0.4551273,498.42136,5935669.0
611.5827,0.3655081,328.33157,5953270.5
417.80112,0.4032888,516.1721,5891376.0
560.27563,0.39452678,317.1446,5887872.0
479.5935,0.42397138,445.5706,5899359.0
398.32843,0.65784836,512.3033,5917932.5
398.73566,0.485465,508.5449,5890830.0
469.8382,0.46141794,412.10757,5911570.0
459.54047,0.6917172,490.69092,5901445.0
454.75665,0.41545317,483.74072,5884851.5
494.35123,0.3876731,477.40048,5961387.5
573.20593,0.6613879,476.32056,5883083.0
427.96683,0.4842955,472.8918,5903208.5
441.71094,0.4712395,458.31723,5895006.0
460.44247,0.4363474,460.8602,5888777.5
461.7617,0.667973,495.35547,5902455.5
469.81024,0.6400083,500.32162,5935156.0
461.8024,0.46017668,428.62723,5897920.0
490.05817,0.4458274,411.4104,5940826.0
517.61664,0.71789473,471.47168,5912510.5
536.99493,0.58568966,506.07883,5904001.0
487.52374,0.45043817,394.87457,5920833.0
380.6053,0.42345056,532.4775,5889507.5
477.14667,0.5707855,521.2625,5913977.0
446.32745,0.46613565,458.73715,5900191.0
386.41446,0.65384924,517.0136,5892837.0
526.6172,0.8344964,445.15582,5905611.5
529.03436,0.42804265,340.4275,5924973.5
464.9284,0.43107104,475.4913,5961495.0
452.5106,0.37579852,505.18835,5904359.5
469.47858,0.34590772,506.78885,5889669.0
518.32556,0.747698,464.96805,5883954.5
462.13004,0.37893084,498.08847,5905954.5
473.50565,0.45532745,417.7201,5913535.5
506.48462,0.56791955,517.0708,5903665.5
438.82364,0.4858135,450.49936,5902075.0
412.44586,0.45779243,503.5933,5891884.5
419.90875,0.46358112,496.46945,5899006.5
450.90378,0.4811322,444.75812,5940751.5
476.8866,0.58092713,517.6785,5887069.0
484.46146,0.7306346,476.24216,5891917.0
474.88104,0.55140024,528.0599,5887718.0
450.6847,0.42630363,480.22482,5883253.5
439.383,0.47867745,449.00143,5883530.0
471.12457,0.4721291,390.6913,5921014.5
469.10742,0.620312,506.5582,5916798.0
386.75858,0.41760626,530.0943,5890689.0
435.9732,0.3897953,511.05673,5912506.5
446.69733,0.40652075,498.0921,5917026.0
440.40463,0.6709081,499.7309,5893511.0
480.03296,0.4516748,430.4204,5953478.0
521.6085,0.59559965,505.8495,5891302.5
468.24716,0.56448704,524.5952,5912844.5
360.78607,0.523087,530.6679,5889454.5
461.93002,0.40908644,484.1601,5906920.5
437.88858,0.40403444,504.14822,5896137.5
458.3782,0.4751604,439.25977,5943545.5
455.7918,0.47979918,427.7393,5922434.0
422.82224,0.45239446,498.40918,5909218.0
509.39188,0.54667854,524.9157,5890803.0
452.95944,0.46504742,461.97415,5947302.5
414.8324,0.38489848,524.7628,5905310.5
463.17563,0.4407518,457.1364,5906085.5
426.07184,0.4868116,481.95847,5934793.5
431.3343,0.472944,486.8662,5945040.0
466.5441,0.6767947,492.28378,5907558.0
434.93774,0.42839926,498.05328,5920767.0
478.7649,0.35342944,500.33536,5906082.5
363.55258,0.441458,537.7149,5888429.5
462.1575,0.45119813,434.4437,5886941.0
463.7282,0.6667981,495.15958,5908363.0
444.14413,0.46974173,453.29443,5892155.0
475.99738,0.56866044,521.34015,5932959.5
490.50232,0.588061,513.04156,5908479.5
487.21088,0.35347795,498.48633,5939106.0
488.2003,0.5536665,525.41925,5893528.0
458.61133,0.71837574,485.4053,5881837.5
477.9927,0.620988,504.89377,5906351.0
400.48428,0.54200464,474.28375,5882050.0
444.5125,0.44577634,479.09918,5904267.5
433.0255,0.48601642,468.0049,5922096.0
455.81393,0.4611986,454.28415,5925790.0
492.06927,0.3508134,495.24295,5914692.5
382.78506,0.40010887,540.5293,5924944.5
535.8187,0.6186648,495.99207,5882650.0
445.45825,0.43825176,480.65723,5889581.5
500.58636,0.34478435,495.07864,5927831.5
448.37622,0.44680804,469.57626,5886269.5
399.19565,0.64078856,515.8555,5922433.5
440.1295,0.46163368,474.05463,5909882.0
496.6812,0.4299891,388.8051,5886925.0
468.79944,0.33391103,512.1853,5897257.5
430.66473,0.47381166,479.63953,5912871.0
487.66986,0.7129265,479.24368,5898741.5
470.15137,0.52138954,534.4298,5928994.5
454.11325,0.37343642,505.29153,5903026.5
473.76495,0.32144108,517.9615,5918406.0
451.0345,0.47622746,437.07092,5909874.5
432.63657,0.47851133,472.97647,5914493.0
453.57272,0.40528235,494.41122,5929350.0
563.5052,0.6756113,474.092,5887755.0
563.38776,0.6552378,479.7476,5890730.0
472.58905,0.34439963,506.4878,5888500.0
359.57684,0.52869475,532.16266,5898919.5
468.407,0.6142804,507.9525,5939359.0
425.674,0.6585573,505.50632,5898659.0
456.5928,0.70959264,487.48834,5888944.0
369.23376,0.66644496,519.5097,5890383.5
508.70117,0.37814635,464.84985,5909848.5
507.63232,0.42999774,361.2088,5889490.5
477.80994,0.45074221,411.90735,5911486.5
487.48508,0.559405,523.4644,5891172.5
511.84897,0.3548669,486.2399,5946499.5
492.53464,0.695033,482.4852,5899795.0
388.98703,0.52881604,511.5897,5891764.5
464.19238,0.58857656,517.60223,5899401.5
512.4801,0.54407614,525.34436,5890831.5
483.75833,0.46281305,400.16324,5952877.5
509.33304,0.4134044,410.2775,5904406.0
444.0626,0.43978572,483.0349,5898376.0
509.8883,0.42230865,418.66818,5954981.5
525.5415,0.8646491,440.35208,5901494.5
437.7448,0.43167678,495.93054,5937702.5
488.10138,0.43960512,389.53653,5888512.5
534.5397,0.6201756,495.6978,5890893.0
537.1203,0.64022017,489.28168,5889213.0
483.65604,0.43153843,421.14505,5885032.0
445.19138,0.42401457,489.74808,5888111.0
487.47314,0.6092439,506.748,5898340.5
416.34424,0.4702434,500.4617,5938633.5
487.3791,0.44358516,381.23154,5886109.5
536.29114,0.72358376,466.82336,5891561.5
469.9673,0.6183127,507.17688,5905302.5
433.53116,0.47442842,478.69727,5927486.0
499.33463,0.44316664,393.21213,5944379.5
522.09436,0.77445567,457.8002,5903244.5
435.9836,0.4340557,493.24588,5886499.5
522.31525,0.4275092,377.05215,5954789.0
474.89777,0.6569889,495.02402,5911953.5
412.90637,0.55222344,506.6352,5911113.0
474.77258,0.6144521,507.01364,5923258.5
445.97363,0.48655507,436.11188,5915448.5
428.40353,0.46618608,488.13434,5907470.0
385.21344,0.4059738,534.68164,5893508.0
452.32803,0.6671776,497.9162,5895868.0
519.6826,0.5713029,514.0927,5885528.5
483.6282,0.43863592,420.12314,5911072.0
449.96893,0.4810421,434.9281,5915747.5
413.80655,0.38013422,526.39233,5907721.0
460.33615,0.4238647,475.92197,5907222.0
374.56195,0.5459914,527.7064,5917916.5
466.79794,0.44820672,442.80258,5907686.0
450.34845,0.45837742,461.5566,5905647.5
444.3396,0.44042456,485.85632,5927316.5
431.29803,0.4337273,497.70422,5904257.0
491.68158,0.6177992,504.04767,5894872.5
436.08118,0.4603076,480.80618,5902862.5
462.59006,0.5755357,522.3643,5881759.0
530.9864,0.43174407,319.11002,5924500.0
478.72998,0.45124272,413.8666,5921764.0
501.59253,0.42342004,408.84155,5904948.0
461.6998,0.66956127,494.63675,5911255.0
580.2964,0.6035649,491.08597,5914511.5
465.8135,0.325688,520.7486,5915123.5
436.29092,0.38027757,514.56067,5912755.0
445.99997,0.47955298,437.67676,5899407.5
376.2995,0.50283647,520.08215,5886467.0
560.33636,0.66332656,477.96878,5886624.5
452.5712,0.4906108,422.749,5935147.0
438.88864,0.49896085,443.54587,5930905.5
486.31387,0.7030691,481.78198,5906729.0
446.98917,0.337308,527.26544,5933649.0
444.87704,0.7138108,489.5746,5890344.0
370.84265,0.41701657,538.59766,5892122.0
436.27942,0.48072588,466.38605,5922322.5
480.90182,0.44656458,410.32486,5910293.5
470.11258,0.43970478,449.03833,5911710.5
452.91354,0.42932844,477.61325,5889621.5
455.85953,0.68305105,493.66846,5886801.0
467.26337,0.4316111,456.20383,5894489.0
487.6634,0.70097536,482.0862,5889128.0
391.27933,0.47410846,515.7481,5884806.0
471.7035,0.6132711,508.15073,5897450.5
467.32123,0.4287874,458.59058,5890475.0
485.94223,0.43366697,416.4419,5896164.0
449.81076,0.47045818,447.87427,5906660.0
510.00153,0.7368942,468.52533,5916128.5
504.74536,0.6097626,504.6618,5886862.0
472.49988,0.3623078,499.32837,5898722.0
466.62537,0.6128801,509.12506,5922957.5
370.64383,0.6551689,520.84064,5910196.5
432.03128,0.46376252,483.04398,5896842.0
473.6942,0.6408683,499.5941,5924108.5
491.8021,0.45031425,392.4952,5935330.5
470.78574,0.44626936,423.03784,5884882.0
459.30548,0.36149415,506.17728,5888405.0
481.16095,0.7078429,481.97318,5889029.0
463.50732,0.70318717,487.23837,5887792.5
490.06082,0.64479345,495.95026,5907388.0
546.00604,0.63710034,488.64456,5888337.0
478.99347,0.4249685,437.9946,5883512.0
465.37592,0.35219198,507.94943,5904329.0
480.2673,0.40639478,469.33658,5913551.5
462.1984,0.5636347,526.03076,5899881.0
428.38284,0.4128395,507.9028,5910660.0
464.9144,0.6765483,493.02216,5886381.0
465.49585,0.5436294,530.7175,5947417.5
483.70258,0.31836447,513.18207,5889307.0
496.8428,0.40951246,439.61893,5903346.5
386.79947,0.6703311,513.7739,5885005.0
384.77728,0.4991327,516.5016,5895731.5
431.67297,0.4433556,495.9152,5924041.0
413.37613,0.49335158,499.988,5953432.5
469.67386,0.3501713,506.2336,5904731.5
471.47052,0.5475252,528.9628,5909043.5
465.5837,0.6211339,506.86386,5935268.5
453.93887,0.38823092,499.87827,5908580.0
461.6742,0.45327935,435.9478,5886901.0
496.12366,0.4115645,455.96988,5959931.0
451.3726,0.48582917,429.46872,5921891.5
511.294,0.55720156,520.7956,5889892.0
440.60577,0.38087583,510.42932,5898205.0
403.36102,0.6479896,513.76,5886360.5
392.7102,0.43690243,521.7017,5890226.0
431.1699,0.49368274,462.5486,5921773.0
451.8052,0.6844045,494.29898,5883269.0
438.42032,0.47134247,477.3195,5951142.5
467.53915,0.7031085,486.30447,5892573.0
406.45212,0.6426269,513.8656,5894972.0
516.71,0.54818505,522.63446,5892572.0
455.11597,0.46284443,438.2264,5891412.0
414.91467,0.52631915,473.4248,5932643.0
465.62427,0.4500414,456.43533,5946371.5
497.71167,0.41700575,416.9925,5884494.5
462.05798,0.36911,503.83606,5921718.5
430.49408,0.48970294,474.93564,5947072.5
446.3249,0.49129784,429.42566,5917326.5
465.99884,0.34879625,507.7412,5883193.5
429.69254,0.49353653,466.52377,5924876.0
450.35123,0.47660145,432.07333,5895227.0
478.8098,0.7051647,483.1096,5888200.5
452.4516,0.38447517,501.3218,5903839.0
445.5465,0.4408095,478.9668,5890373.0
444.98907,0.47650048,439.14578,5889604.0
412.67438,0.6500975,510.94733,5896531.5
520.1348,0.53881395,525.93744,5886589.5
466.4046,0.42990637,458.60925,5890712.5
370.22397,0.6632543,519.8805,5899669.0
469.07224,0.45527673,424.21686,5911838.0
493.52628,0.4058714,444.79306,5889623.0
467.16833,0.5738262,521.66754,5899890.0
473.5551,0.54764175,528.99945,5886474.5
486.07922,0.5214597,534.7032,5920554.0
450.1469,0.47669408,433.6732,5899056.0
449.66443,0.6979931,491.9115,5889145.0
396.74017,0.42927212,520.5732,5882143.5
416.91827,0.4579889,500.54108,5906175.5
448.82907,0.43532777,480.75375,5901222.0
434.1611,0.43743232,495.94485,5933063.0
471.10263,0.61517066,508.065,5900239.5
430.79004,0.43938744,496.68112,5910794.5
476.3814,0.36916554,495.43066,5927628.5
526.3176,0.40270758,409.60236,5915743.0
521.6667,0.42353716,357.0838,5909075.5
416.54907,0.45426276,501.43234,5893423.5
518.6068,0.75097495,463.96155,5894664.5
453.1893,0.6782766,495.0675,5907087.5
473.4161,0.56562155,523.4011,5936590.0
429.90292,0.46637332,483.56104,5904437.0
401.68393,0.4675298,509.86972,5901493.0
392.95593,0.4627685,516.32416,5893134.0
450.98666,0.43496573,475.7076,5886026.0
536.0132,0.38900712,418.93463,5912032.0
442.83978,0.67521155,498.25385,5891924.5
541.92017,0.39182895,378.57263,5886530.0
461.5953,0.39892423,491.12714,5922035.5
455.56708,0.47831288,427.58224,5925054.0
449.24338,0.37677565,506.42157,5901967.0
365.70938,0.5265814,525.8899,5892800.0
484.0037,0.43129665,423.87735,5898378.5
476.01862,0.64628994,497.74045,5926267.5
496.27118,0.44245443,405.54575,5952244.5
385.2873,0.431958,526.466,5882638.0
524.5778,0.42477757,367.89862,5937117.0
504.70215,0.32561624,502.90973,5914309.5
437.98587,0.4741026,458.64923,5883643.0
483.14716,0.34976467,500.75348,5919612.5
441.45422,0.48160672,447.2512,5898819.5
463.9258,0.44894224,448.10828,5912998.5
490.22617,0.45000684,408.90784,5955162.5
441.22913,0.47795916,461.3725,5923678.0
513.21716,0.5609468,518.27936,5891876.5
440.144,0.4484057,480.5077,5887819.0
435.07214,0.4358373,496.84555,5934064.5
458.4155,0.36969513,502.68063,5890471.5
427.9629,0.43177846,500.89917,5906103.0
445.36484,0.4575572,464.37372,5888581.5
469.17044,0.4480961,438.1479,5911614.5
365.24338,0.5290745,528.99164,5896004.5
419.30978,0.47800577,490.7244,5892126.5
538.4567,0.62253636,494.151,5889602.5
509.12418,0.39651608,453.4715,5938292.0
468.8324,0.47094217,428.443,5957831.5
447.5565,0.37238368,509.5862,5905666.5
488.86404,0.4045114,470.99048,5957312.5
467.38522,0.6143242,508.8315,5919106.5
475.3162,0.46308658,388.92395,5909172.5
507.39774,0.41932482,389.6132,5884154.5
519.76794,0.63619846,493.2015,5907294.0
470.2819,0.44946486,441.488,5925101.0
468.75302,0.4678415,406.77658,5918375.5
574.0583,0.38834265,325.85214,5930646.0
446.48984,0.3666659,513.4863,5900296.5
387.5982,0.6383167,519.50854,5912132.0
415.8391,0.45939317,500.45813,5895202.0
462.66385,0.6898944,490.2631,5899991.0
458.112,0.7051162,488.17865,5889743.0
412.12537,0.40743396,518.004,5892167.0
454.1801,0.48033857,420.9478,5906939.5
481.87888,0.35563478,497.6957,5913215.5
472.1954,0.6753353,491.52383,5894000.0
486.4872,0.40874997,455.63528,5904156.5
433.808,0.49504828,463.24484,5940498.5
418.39032,0.48463926,492.4087,5908881.5
465.14493,0.6085888,511.2084,5899227.0
367.74762,0.43923575,535.6104,5890154.0
528.10394,0.5205541,530.1317,5902657.5
454.669,0.4615602,463.06696,5949047.0
535.9204,0.3832771,429.0096,5915320.0
361.0517,0.6796214,519.66077,5889053.5
465.65082,0.6941413,488.52548,5898758.5
479.37976,0.44617465,412.78912,5906442.0
423.43143,0.47180676,489.63504,5895465.5
480.8636,0.45867664,392.84708,5922241.5
490.09683,0.43494076,413.3629,5914790.5
465.09137,0.5501573,529.02795,5891104.5
469.3868,0.3848671,490.89856,5901155.5
529.874,0.61823064,497.03534,5885929.0
486.5492,0.35725397,496.4725,5936276.5
448.0336,0.4070505,496.13202,5912736.0
468.7297,0.3477878,507.99323,5904000.0
448.77527,0.3825224,504.47583,5904774.0
481.7864,0.45166844,384.2679,5894176.0
443.36526,0.49763277,437.27585,5936360.5
415.6001,0.3965333,520.2833,5910520.0
446.50043,0.47130668,455.93326,5915231.5
441.53375,0.39479,504.03433,5897704.0
501.8284,0.38804644,465.34222,5924530.5
460.68024,0.4645843,430.43808,5909341.0
391.56674,0.47365078,515.8709,5889379.5
462.7809,0.6061227,512.25195,5898758.5
480.09256,0.40760532,463.2061,5895945.0
447.18335,0.43282115,484.52414,5907314.0
428.9908,0.46900693,485.97418,5906334.5
427.8135,0.45575118,493.75934,5919990.0
471.38684,0.66591424,493.2746,5917537.5
500.11633,0.5656135,519.4115,5892187.5
500.30566,0.34568474,494.61185,5922549.0
456.25278,0.4812901,434.91812,5948076.0
401.70328,0.38121927,532.30927,5894202.5
463.56018,0.62717545,505.39624,5929739.5
545.7087,0.65698695,483.30997,5889796.0
450.66827,0.46506324,465.70773,5943677.0
467.50934,0.38120797,494.25494,5911347.0
448.82535,0.6733384,496.62433,5921880.0
418.23022,0.4180966,511.76404,5900706.5
416.18546,0.41119403,515.1324,5910823.0
463.8606,0.37772608,499.10892,5923863.5
467.97946,0.57749206,520.41785,5890253.0
464.38208,0.44367108,445.0136,5886477.5
467.28616,0.60827523,510.94565,5909570.0
439.58972,0.4594112,484.1177,5953870.5
394.95648,0.4128379,526.45844,5889569.0
456.29578,0.3378262,520.5562,5924221.5
432.79684,0.45532274,485.92462,5890285.5
431.8158,0.3892679,514.2427,5914591.5
413.37057,0.40515864,518.13837,5882438.5
460.33078,0.33433363,517.3601,5910009.0
507.12442,0.32630417,504.28445,5951456.5
469.07812,0.45144203,427.98358,5901243.0
449.2665,0.44852343,474.27206,5912825.5
490.9523,0.5501373,526.2827,5891068.5
383.03653,0.66308504,516.4048,5890328.0
483.5991,0.3597873,495.96875,5927934.0
454.75018,0.47125453,435.87952,5913719.5
482.25708,0.41660306,457.53168,5916865.5
462.30695,0.37300625,501.26062,5911272.5
436.89597,0.41742387,500.48746,5913311.0
480.4235,0.32457754,511.34055,5884697.5
446.73706,0.47476977,453.07217,5918831.0
438.51093,0.4121624,500.54187,5905627.0
462.04218,0.6784152,492.83212,5913355.0
464.9877,0.5962496,515.00256,5896106.5
479.38104,0.63182276,501.29788,5935007.5
441.27078,0.45085284,480.7507,5907377.0
469.09247,0.67136854,492.7367,5913503.5
488.76773,0.66578895,489.9699,5926134.5
480.77792,0.7329139,476.62573,5899015.0
428.57333,0.36535135,524.73114,5921896.5
529.74133,0.39152533,431.22205,5927725.5
358.43286,0.51863927,534.78345,5904672.5
540.88855,0.6103175,497.33777,5894156.5
449.31125,0.7651322,478.5861,5887915.0
449.63995,0.47115508,439.96646,5896632.5
435.9208,0.47931987,470.0292,5924784.0
453.3684,0.3875551,498.9541,5896706.0
471.7282,0.44701958,442.71323,5929502.5
474.84058,0.37430355,495.76044,5940053.0
